ClassID,StudentID,KumonGradeLevel,LineNumber,AssignDate,AssignNumber,Location,WkFrom,WkTo,WkTime,Wk1Score,Wk2Score,Wk3Score,Wk4Score,Wk5Score,Wk6Score,Wk7Score,Wk8Score,Wk9Score,Wk10Score,NCOR,Comments,Status
02210274,8401950957857,BII,1,23-Feb-20,1,H,16,20,43,0,0,0,0,0,100,90,100,70,100,0,,1
02210274,8401950224614,BI,3,07-Apr-20,1,H,61,65,,,,,,,,,,,,,,2
02210274,8401950021985,BII,3,16-Feb-20,1,H,71,75,16,100,100,70,100,100,0,0,0,0,0,0,,1
02210274,8402050239218,AI,1,30-Mar-20,1,C,111,120,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,22-Mar-20,1,H,65,67,,,,,,,,,,,,,,0
02210274,8401950873614,BII,3,03-Apr-20,1,H,25,27,,,,,,,,,,,,,,0
02210274,8401950734984,AI,5,04-Mar-20,1,H,131,135,0,100,69,69,69,69,0,0,0,0,0,0,,1
02210274,8401850359942,BI,5,09-Mar-20,1,C,138,140,0,0,0,0,0,0,0,0,100,0,100,0,,2
02210274,8401750219414,AII,6,30-Mar-20,1,C,91,95,,,,,,,,,,,,,,0
02210274,8401850359942,BI,4,26-Feb-20,1,H,138,140,0,0,0,0,0,0,0,0,69,69,100,0,,1
02210274,8401850800710,CI,1,03-Mar-20,1,H,135,137,21,0,0,0,0,69,90,100,0,0,0,0,,1
02210274,8401950620492,AII,1,01-Apr-20,1,H,171,175,,,,,,,,,,,,,,2
02210274,8401950022036,AII,11,07-Mar-20,1,H,191,195,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401750488070,BI,1,12-Apr-20,1,H,146,150,,,,,,,,,,,,,,0
02210274,8401850523923,BI,4,05-Mar-20,1,H,131,135,,,,,,,,,,,,,,2
02210274,8401751179687,BII,7,17-Mar-20,1,H,179,180,0,0,0,0,0,0,0,0,0,100,100,0,,1
02210274,8401850523923,BII,1,14-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,19-Feb-20,1,H,51,55,8,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850523923,BI,4,20-Feb-20,1,C,81,85,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401951204301,BII,3,29-Feb-20,1,H,151,160,23,100,100,100,70,100,100,100,70,70,100,0,,1
02210274,8401750219414,AI,20,25-Feb-20,1,H,191,195,26,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850800666,AI,1,12-Mar-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,11-Apr-20,1,H,131,134,,,,,,,,,,,,,,0
02210274,8401851064210,BII,1,20-Mar-20,1,H,41,45,32,100,100,100,100,90,0,0,0,0,0,0,,1
02210274,8401851017957,AII,3,16-Mar-20,1,H,31,35,10,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401851017957,AII,2,11-Mar-20,1,H,26,30,11,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873577,AI,6,26-Mar-20,1,H,156,160,30,0,0,0,0,0,100,80,100,100,100,0,,1
02210274,8401950123689,CI,2,31-Mar-20,1,H,146,150,,,,,,,,,,,,,,0
02210274,8401950620607,AI,1,17-Mar-20,1,H,1,5,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,07-Mar-20,1,H,156,158,0,0,0,0,0,0,69,80,69,0,0,0,,1
02210274,8401850800710,CI,1,23-Feb-20,1,H,101,104,14,100,100,100,100,0,0,0,0,0,0,0,,1
02210274,8401950620607,AI,2,26-Mar-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401750033423,BII,4,14-Mar-20,1,H,173,176,0,0,0,69,69,69,90,0,0,0,0,0,,1
02210274,8401950306778,AII,1,11-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401950224560,BII,6,14-Mar-20,1,H,148,150,28,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401850359942,BII,1,08-Apr-20,1,H,18,20,,,,,,,,,,,,,,0
02210274,8401950224614,AII,2,03-Mar-20,1,H,146,150,11,0,0,0,0,0,100,100,100,100,69,0,,1
02210274,8401950123689,CI,2,05-Mar-20,1,C,16,20,13,0,0,0,0,0,100,69,100,69,69,0,,1
02210274,8401750488070,AII,1,05-Mar-20,1,C,171,175,6,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,05-Mar-20,1,C,131,135,11,100,69,70,100,70,0,0,0,0,0,0,,1
02210274,8401950873577,AI,2,20-Feb-20,1,C,91,95,27,100,70,100,70,69,0,0,0,0,0,0,,1
02210274,8401850523923,BI,4,02-Mar-20,1,C,116,120,1,0,0,0,0,0,100,0,0,0,0,0,,2
02210274,8401850524067,BI,1,03-Mar-20,1,C,81,84,0,100,100,100,100,0,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,28-Feb-20,1,H,101,105,7,100,90,90,70,100,0,0,0,0,0,0,,1
02210274,8401950021985,BII,3,21-Feb-20,1,H,91,95,14,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950734984,AI,4,19-Feb-20,1,H,86,90,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050085747,BI,1,30-Mar-20,1,C,81,90,,,,,,,,,,,,,,0
02210274,8402050085709,AI,1,16-Feb-20,1,H,141,150,12,100,100,100,100,100,100,80,100,100,100,0,,1
02210274,8401950306778,AI,3,27-Feb-20,1,C,61,70,26,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401950022036,BI,3,23-Mar-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401850359942,BI,5,12-Mar-20,1,C,148,150,0,0,0,0,0,0,0,0,69,69,100,0,,1
02210274,8401950620492,AII,1,25-Feb-20,1,H,51,55,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950306778,AI,3,16-Mar-20,1,H,156,160,,,,,,,,,,,,,,2
02210274,8401950873577,AI,4,09-Mar-20,1,C,121,125,27,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950443312,CI,3,07-Mar-20,1,H,156,160,,,,,,,,,,,,,,0
02210274,8401950443381,BI,1,14-Mar-20,1,H,36,40,0,0,0,0,0,0,100,80,90,100,100,0,,1
02210274,8401950873614,BI,4,29-Feb-20,1,H,161,164,0,100,69,70,69,0,0,0,0,0,0,0,,1
02210274,8401850800710,CI,1,09-Mar-20,1,C,155,157,17,0,0,0,0,100,100,100,0,0,0,0,,1
02210274,8401950957857,CI,2,15-Apr-20,1,H,1,5,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,26-Mar-20,1,H,36,40,,,,,,,,,,,,,,0
02210274,8401850850845,AI,2,16-Feb-20,1,H,38,40,0,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401951204264,CI,1,06-Apr-20,1,H,91,95,,,,,,,,,,,,,,0
02210274,8401950443381,AII,3,29-Feb-20,1,H,171,175,0,100,100,90,90,90,0,0,0,0,0,0,,1
02210274,8401950957857,BI,2,16-Feb-20,1,H,186,190,17,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401750488070,BI,1,01-Apr-20,1,H,91,95,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,21-Mar-20,1,H,116,120,,,,,,,,,,,,,,2
02210274,8401950224560,CI,1,09-Apr-20,1,C,15,17,,,,,,,,,,,,,,0
02210274,8401950443381,BI,3,31-Mar-20,1,C,41,45,,,,,,,,,,,,,,2
02210274,8401950022036,BI,3,26-Mar-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401850523923,BII,1,03-Apr-20,1,H,6,10,,,,,,,,,,,,,,0
02210274,8402050239218,AI,1,19-Mar-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,07-Mar-20,1,H,95,97,0,0,0,0,0,100,90,90,0,0,0,0,,1
02210274,8401950873614,BI,4,26-Feb-20,1,H,151,154,6,100,100,69,70,0,0,0,0,0,0,0,,1
02210274,8401950873607,CI,1,17-Mar-20,1,H,111,115,11,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950123689,CI,2,15-Mar-20,1,H,66,70,11,0,0,0,0,0,100,90,69,70,100,0,,1
02210274,8401650854982,CI,4,07-Mar-20,1,H,151,154,,,,,,,,,,,,,,0
02210274,8401750488070,AII,1,07-Mar-20,1,H,181,185,0,100,100,100,100,90,0,0,0,0,0,0,,1
02210274,8401951091413,AI,1,06-Mar-20,1,H,41,50,,,,,,,,,,,,,,0
02210274,8401950224614,BI,1,18-Mar-20,1,H,21,25,0,100,90,90,69,90,0,0,0,0,0,0,,1
02210274,8401851064210,BII,2,12-Apr-20,1,H,106,110,,,,,,,,,,,,,,0
02210274,8401950306778,AI,3,09-Mar-20,1,C,121,125,34,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950224560,BII,6,17-Mar-20,1,H,158,160,,,,,,,,,,,,,,0
02210274,8401650855019,BI,5,08-Mar-20,1,H,101,104,,,,,,,,,,,,,,0
02210274,8401950306778,AII,1,14-Apr-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,15-Apr-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,24-Feb-20,1,C,81,85,11,100,69,90,90,70,0,0,0,0,0,0,,1
02210274,8401950123689,CI,2,17-Mar-20,1,H,76,80,16,0,0,0,0,0,100,90,100,100,90,0,,1
02210274,8401950873539,CI,1,29-Mar-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401950021985,BII,3,04-Mar-20,1,H,151,155,20,100,100,100,90,100,0,0,0,0,0,0,,1
02210274,8401750219414,AII,5,19-Mar-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950224560,BII,5,19-Feb-20,1,H,108,110,20,0,0,0,0,0,0,0,100,100,70,0,,1
02210274,8401950620607,AI,2,23-Mar-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8401950021985,BII,3,27-Feb-20,1,C,121,125,27,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8402050085815,AI,1,22-Mar-20,1,H,31,40,,,,,,,,,,,,,,0
02210274,8401851017957,AII,3,22-Mar-20,1,H,61,65,10,100,100,100,100,80,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,02-Apr-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401750488070,AII,1,23-Feb-20,1,H,126,130,0,0,0,0,0,0,100,80,69,100,69,0,,1
02210274,8401951204264,CI,1,09-Apr-20,1,H,106,110,,,,,,,,,,,,,,0
02210274,8401750488070,AII,1,16-Feb-20,1,H,91,95,0,100,69,90,100,69,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,23-Mar-20,1,H,86,90,,,,,,,,,,,,,,2
02210274,8401750488070,BI,1,04-Apr-20,1,H,106,110,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,03-Apr-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,17-Mar-20,1,H,56,60,,,,,,,,,,,,,,2
02210274,8401950734984,AI,8,29-Mar-20,1,H,186,190,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,23-Mar-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,12-Mar-20,1,C,166,170,26,0,0,0,0,0,90,100,90,69,100,0,,1
02210274,8401851064210,BII,2,03-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401750033423,BII,5,09-Apr-20,2,C,191,193,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,02-Mar-20,1,C,1,5,12,69,100,70,90,100,0,0,0,0,0,0,,1
02210274,8402050085747,BI,1,10-Apr-20,1,H,191,200,,,,,,,,,,,,,,0
02210274,8401851017957,AI,11,01-Apr-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,15-Mar-20,1,H,121,124,,,,,,,,,,,,,,0
02210274,8401851017957,AI,11,04-Apr-20,1,H,41,45,,,,,,,,,,,,,,0
02210274,8402050085709,BII,1,11-Apr-20,1,H,121,130,,,,,,,,,,,,,,0
02210274,8401950957857,BII,2,01-Apr-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401851017957,AII,3,25-Mar-20,1,H,76,80,17,0,0,0,0,0,100,90,100,100,100,0,,1
02210274,8401950873614,BII,2,26-Mar-20,1,H,28,30,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,12-Mar-20,1,C,165,167,20,0,0,0,0,100,100,69,0,0,0,0,,1
02210274,8401950873607,CI,1,10-Mar-20,1,H,81,85,39,100,100,100,100,80,0,0,0,0,0,0,,1
02210274,8401950021985,BII,3,01-Mar-20,1,H,136,140,,,,,,,,,,,,,,2
02210274,8401850850845,AI,3,08-Mar-20,1,H,68,70,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,17-Feb-20,1,H,11,15,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850359942,BI,4,29-Feb-20,1,H,148,150,0,0,0,0,0,0,0,0,69,69,69,0,,1
02210274,8401650855019,BI,5,25-Feb-20,1,C,61,64,12,100,80,100,80,0,0,0,0,0,0,0,,1
02210274,8401950123689,CI,3,09-Apr-20,1,H,141,145,,,,,,,,,,,,,,0
02210274,8401950873577,AI,3,06-Mar-20,1,H,116,120,32,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950306778,AI,3,01-Mar-20,1,H,81,85,0,100,100,69,80,100,0,0,0,0,0,0,,1
02210274,8401851064210,BI,1,01-Mar-20,1,H,161,165,59,100,69,100,70,70,0,0,0,0,0,0,,1
02210274,8402050239218,AI,1,02-Apr-20,1,C,141,150,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,05-Apr-20,1,H,151,155,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,23-Mar-20,1,H,6,10,18,0,0,0,0,0,90,100,100,70,90,0,,1
02210274,8401850523923,BI,4,14-Mar-20,1,H,161,165,0,100,100,100,90,90,0,0,0,0,0,0,,1
02210274,8401750219414,AII,2,28-Feb-20,1,H,6,10,20,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401851064210,BI,1,04-Mar-20,1,H,176,180,22,0,0,0,0,0,90,100,90,90,100,0,,1
02210274,8401851017957,AII,3,19-Mar-20,1,H,46,50,12,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401650854982,CI,4,10-Mar-20,1,C,161,164,,,,,,,,,,,,,,0
02210274,8401950620607,AI,3,29-Mar-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401950306778,AII,1,05-Apr-20,1,H,36,40,,,,,,,,,,,,,,2
02210274,8401951204301,CI,1,06-Mar-20,1,H,1,5,0,100,90,90,70,70,0,0,0,0,0,0,,1
02210274,8401950306778,AI,3,06-Mar-20,1,H,106,110,0,0,0,0,0,0,90,90,90,100,100,0,,1
02210274,8401750488070,AII,2,10-Mar-20,1,H,181,185,0,100,100,100,100,90,0,0,0,0,0,0,,1
02210274,8401950443381,BI,3,11-Apr-20,1,H,96,100,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,27-Feb-20,1,C,96,100,20,0,0,0,0,0,90,100,100,70,100,0,,1
02210274,8401950123696,BII,5,24-Feb-20,1,C,148,150,9,0,0,0,0,0,0,0,100,69,69,0,,1
02210274,8401850523923,BI,5,31-Mar-20,1,H,191,195,,,,,,,,,,,,,,0
02210274,8401950443312,CI,6,27-Mar-20,1,H,186,190,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,18-Mar-20,1,H,86,90,,,,,,,,,,,,,,0
02210274,8401950443381,BI,2,28-Mar-20,1,H,66,70,,,,,,,,,,,,,,2
02210274,8401851064210,BII,2,26-Mar-20,1,H,21,25,0,100,100,100,90,90,0,0,0,0,0,0,,1
02210274,8401951091390,AI,1,04-Apr-20,1,H,21,25,,,,,,,,,,,,,,2
02210274,8401950022036,BI,4,15-Apr-20,1,H,106,110,,,,,,,,,,,,,,0
02210274,8401750219414,AII,3,02-Mar-20,1,C,1,5,15,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950022036,BI,3,29-Mar-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401950443381,BI,1,08-Mar-20,1,H,11,15,4,100,100,100,69,69,0,0,0,0,0,0,,1
02210274,8401751179687,BII,7,05-Mar-20,1,C,151,153,0,100,70,100,0,0,0,0,0,0,0,0,,1
02210274,8401850850845,AI,4,03-Apr-20,1,H,105,107,,,,,,,,,,,,,,0
02210274,8401950873607,BII,2,16-Feb-20,1,H,191,195,6,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401650855019,BI,6,28-Mar-20,1,H,128,130,,,,,,,,,,,,,,0
02210274,8401851017957,AII,1,02-Mar-20,1,H,11,15,11,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,14-Mar-20,1,H,41,45,17,100,100,100,70,80,0,0,0,0,0,0,,1
02210274,8401650855019,BI,6,22-Mar-20,1,H,108,110,,,,,,,,,,,,,,0
02210274,8401950734984,AII,1,04-Apr-20,1,H,16,20,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,07-Apr-20,1,H,121,125,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,04-Apr-20,1,H,116,120,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,17-Feb-20,1,H,41,45,7,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850524067,BI,2,10-Apr-20,1,C,188,190,,,,,,,,,,,,,,0
02210274,8401850359942,BI,5,07-Mar-20,1,H,131,134,0,100,0,0,0,0,0,0,0,0,0,0,,2
02210274,8401750219414,AII,6,28-Mar-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8401950224560,CI,1,15-Apr-20,1,H,35,37,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,24-Mar-20,1,H,151,154,,,,,,,,,,,,,,0
02210274,8401950873577,AI,5,21-Mar-20,1,H,151,155,51,100,90,80,90,90,0,0,0,0,0,0,,1
02210274,8401750488070,AII,1,29-Feb-20,1,H,146,150,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950022036,BI,4,04-Apr-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401950123696,BII,6,17-Mar-20,1,H,198,200,,,,,,,,,,,,,,0
02210274,8402050239218,AII,1,11-Apr-20,1,H,31,40,,,,,,,,,,,,,,0
02210274,8401850850845,AI,3,17-Mar-20,1,H,98,100,,,,,,,,,,,,,,0
02210274,8401750033423,BII,5,04-Apr-20,1,H,176,179,,,,,,,,,,,,,,0
02210274,8401950021985,BII,3,10-Mar-20,1,H,181,185,23,100,100,90,100,100,0,0,0,0,0,0,,1
02210274,8401950873614,BII,2,23-Mar-20,1,H,18,20,,,,,,,,,,,,,,0
02210274,8401851064210,BII,3,15-Apr-20,1,H,71,75,,,,,,,,,,,,,,0
02210274,8401650855019,BI,5,02-Mar-20,1,H,81,84,,,,,,,,,,,,,,0
02210274,8401950443312,CI,4,10-Mar-20,1,H,131,135,,,,,,,,,,,,,,0
02210274,8401851017957,AII,1,05-Mar-20,1,H,26,30,13,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401850800666,AI,2,15-Apr-20,1,H,171,175,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,18-Mar-20,1,H,101,105,,,,,,,,,,,,,,2
02210274,8401950306778,AI,3,22-Mar-20,1,H,186,190,,,,,,,,,,,,,,2
02210274,8401951204301,BII,3,16-Feb-20,1,H,21,30,6,100,70,100,100,100,80,69,69,70,70,0,,1
02210274,8401950620607,AI,3,01-Apr-20,1,H,36,40,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,07-Apr-20,1,H,96,100,,,,,,,,,,,,,,0
02210274,8402050085815,AI,1,05-Apr-20,1,H,171,180,,,,,,,,,,,,,,0
02210274,8402050085709,BI,1,16-Mar-20,1,H,61,70,,,,,,,,,,,,,,0
02210274,8401950873607,CI,1,28-Mar-20,1,H,166,170,44,0,0,0,0,0,100,100,90,90,90,0,,1
02210274,8401851064210,BII,2,09-Apr-20,1,H,91,95,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,06-Apr-20,1,C,91,95,,,,,,,,,,,,,,0
02210274,8401950873577,AI,3,29-Feb-20,1,H,86,90,35,0,0,0,0,0,100,100,100,70,69,0,,1
02210274,8401950957857,BII,1,23-Mar-20,1,H,156,160,,,,,,,,,,,,,,0
02210274,8401950734984,AI,4,16-Feb-20,1,H,71,75,0,100,100,0,100,69,0,0,0,0,0,0,,2
02210274,8401850800666,AI,2,15-Mar-20,1,H,71,75,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,12-Apr-20,1,H,121,125,,,,,,,,,,,,,,0
02210274,8401750033423,BII,4,16-Mar-20,2,C,181,182,,,,,,,,,,,,,,0
02210274,8401850523923,BI,4,25-Feb-20,1,H,106,110,,,,,,,,,,,,,,2
02210274,8401950224560,BII,7,23-Mar-20,1,H,158,160,,,,,,,,,,,,,,0
02210274,8401850359942,BII,1,09-Apr-20,1,C,21,24,,,,,,,,,,,,,,0
02210274,8401950873539,BII,1,08-Mar-20,1,H,146,150,10,0,0,0,0,0,80,90,100,100,70,0,,1
02210274,8401950873607,CI,1,20-Mar-20,1,H,126,130,34,0,0,0,0,0,100,100,90,100,90,0,,1
02210274,8401750219414,AII,7,08-Apr-20,1,H,116,120,,,,,,,,,,,,,,0
02210274,8401950873614,BI,4,23-Feb-20,1,H,141,144,16,100,69,69,69,0,0,0,0,0,0,0,,1
02210274,8401950123689,CI,2,03-Apr-20,1,H,161,165,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,28-Mar-20,1,H,85,87,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,20-Mar-20,1,H,6,10,32,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873614,BII,3,12-Apr-20,1,H,55,57,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,19-Feb-20,1,H,1,5,15,100,100,70,100,70,0,0,0,0,0,0,,1
02210274,8401750033423,BII,5,21-Mar-20,1,H,151,154,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,04-Apr-20,1,H,188,190,,,,,,,,,,,,,,0
02210274,8401950873577,AI,7,04-Apr-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401951091390,AI,1,01-Apr-20,1,H,6,10,,,,,,,,,,,,,,2
02210274,8401950123696,BII,5,08-Mar-20,1,H,188,190,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,29-Mar-20,1,H,186,190,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,14-Apr-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401850359942,BI,5,20-Mar-20,1,H,175,177,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,01-Apr-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,20-Mar-20,1,H,191,194,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,21-Mar-20,1,H,36,40,,,,,,,,,,,,,,0
02210274,8401950306778,AI,2,17-Feb-20,1,H,36,40,0,0,0,0,0,0,100,69,100,100,100,0,,1
02210274,8402050085709,AII,1,26-Feb-20,1,H,61,70,30,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401951204264,BII,1,10-Mar-20,1,H,156,160,28,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950224614,AII,2,21-Feb-20,1,H,96,100,15,0,0,0,0,0,90,90,100,69,100,0,,1
02210274,8402050085747,BI,1,08-Apr-20,1,H,171,180,,,,,,,,,,,,,,0
02210274,8401850850845,AI,2,25-Feb-20,1,H,58,60,0,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401951091390,AI,2,15-Apr-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401851064210,BI,1,25-Feb-20,1,H,136,140,31,0,0,0,0,0,90,90,100,69,100,0,,1
02210274,8401750219414,AII,7,06-Apr-20,1,H,106,110,,,,,,,,,,,,,,0
02210274,8401950873614,BI,4,21-Feb-20,1,H,135,137,8,0,0,0,0,100,100,80,0,0,0,0,,1
02210274,8401850523923,BI,4,24-Feb-20,1,C,101,105,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950224614,AII,2,29-Feb-20,1,H,136,140,0,0,0,0,0,0,100,100,100,90,100,0,,1
02210274,8401750219414,AII,8,14-Apr-20,1,H,126,130,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,15-Mar-20,1,H,6,10,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,08-Apr-20,1,H,166,170,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,11-Mar-20,1,H,86,90,,,,,,,,,,,,,,2
02210274,8401950306778,AI,3,19-Mar-20,1,H,171,175,,,,,,,,,,,,,,2
02210274,8402050085747,BI,1,02-Apr-20,1,H,111,120,,,,,,,,,,,,,,0
02210274,8402050085815,AI,1,19-Mar-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401950620607,AI,5,15-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401950021985,CI,3,02-Apr-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401950224614,BI,1,21-Mar-20,1,H,36,40,25,0,0,0,0,0,90,80,90,100,90,0,,1
02210274,8401850850845,AI,4,06-Apr-20,1,C,115,117,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,26-Mar-20,1,H,121,125,12,100,100,80,80,100,0,0,0,0,0,0,,1
02210274,8402050239218,AII,1,14-Apr-20,1,H,61,70,,,,,,,,,,,,,,0
02210274,8401950873539,BII,1,29-Feb-20,1,H,106,110,15,0,0,0,0,0,90,100,100,100,90,0,,1
02210274,8401750033423,BII,4,07-Mar-20,1,H,161,164,0,100,69,69,69,0,0,0,0,0,0,0,,1
02210274,8401851017957,AI,11,10-Apr-20,1,H,71,75,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,11-Mar-20,1,H,108,110,0,0,0,0,0,0,0,0,80,70,70,0,,1
02210274,8401750219414,AI,19,17-Feb-20,1,H,176,180,26,0,0,0,0,0,100,100,100,90,100,0,,1
02210274,8401850850845,AI,3,20-Mar-20,1,H,108,110,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,26-Mar-20,1,H,36,40,40,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950224560,BII,7,29-Mar-20,1,H,178,180,,,,,,,,,,,,,,0
02210274,8401950123696,BII,5,21-Feb-20,1,H,138,140,0,0,0,0,0,0,0,0,70,70,70,0,,1
02210274,8401850359942,BI,6,31-Mar-20,1,H,191,194,,,,,,,,,,,,,,0
02210274,8402050085709,AI,1,18-Feb-20,2,C,171,180,18,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401950123689,CI,1,21-Feb-20,1,H,91,95,23,100,100,70,100,80,0,0,0,0,0,0,,1
02210274,8401950734984,AI,7,18-Mar-20,1,H,151,155,,,,,,,,,,,,,,0
02210274,8401950734984,AI,5,25-Feb-20,1,H,96,100,0,0,0,0,0,0,0,0,100,100,100,0,,2
02210274,8401950443381,BI,1,06-Mar-20,1,C,1,5,22,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,20-Feb-20,1,C,66,70,6,0,0,0,0,0,69,80,70,90,100,0,,1
02210274,8401950443312,CI,4,13-Mar-20,1,H,146,150,,,,,,,,,,,,,,0
02210274,8401950734984,AII,1,01-Apr-20,1,H,1,5,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,21-Mar-20,1,H,141,144,,,,,,,,,,,,,,0
02210274,8401850359942,BI,4,04-Mar-20,1,H,161,164,0,100,69,69,0,0,0,0,0,0,0,0,,2
02210274,8401750219414,AII,6,25-Mar-20,1,H,66,70,,,,,,,,,,,,,,0
